route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
04250625-27,20250626,20250626-27-27881,27B - Meadowvale GO,,1,bramp014,388813,1,1,27B
04250625-27,20250626,20250626-27-27850,27B - Finch Terminal,,0,bramp014,388815,1,1,27B
04250625-27,20250626,20250626-27-27781,27B - Meadowvale GO,,1,bramp014,388813,1,1,27B
04250625-27,20250626,20250626-27-27740,27B - Finch Terminal,,0,bramp014,388815,1,1,27B
04250625-33,20250626,20250626-33-33641,33E - Georgetown GO,,1,bramp014,388854,1,1,33E
04250625-33,20250626,20250626-33-33492,33B - York Mills Term,,0,bramp014,388851,1,1,33B
04250625-30,20250626,20250626-30-30602,30A - Bramalea GO,,0,bramp013,388821,1,1,30A
04250625-25,20250626,20250626-25-25431,25 - U of Waterloo,,1,bramp013,388809,1,1,25
04250625-38,20250626,20250626-38-38801,38 - Bolton,,0,bramp012,388862,1,1,38
04250625-21,20250626,20250626-21-21540,21C - Union Station,,0,bramp012,388789,1,1,21C
04250625-41,20250626,20250626-41-41421,41C - Square One,,1,bramp012,388868,1,1,41C
04250625-41,20250626,20250626-41-41334,41C - Centennial College,,0,bramp012,388873,1,1,41C
04250625-37,20250626,20250626-37-37822,37B - Brampton Term,,1,bramp011,388861,1,1,37B
04250625-37,20250626,20250626-37-37671,37 - Orangeville,,0,bramp011,388859,1,1,37
04250625-36,20250626,20250626-36-36591,36B - Bramalea Term,,1,bramp011,388857,1,1,36B
04250625-36,20250626,20250626-36-36520,36B - York Mills Term,,0,bramp011,388856,1,1,36B
04250625-32,20250626,20250626-32-32321,32 - Trinity Common,,1,bramp011,388840,1,1,32
04250625-32,20250626,20250626-32-32300,32 - Finch Terminal,,0,bramp011,388842,1,1,32
04250625-19,20250626,20250626-19-19661,19 - Square One,,1,bramp010,388787,1,1,19
04250625-36,20250626,20250626-36-36531,36B - Bramalea Term,,1,bramp010,388857,1,1,36B
04250625-36,20250626,20250626-36-36460,36B - York Mills Term,,0,bramp010,388856,1,1,36B
04250625-36,20250626,20250626-36-36391,36B - Bramalea Term,,1,bramp010,388857,1,1,36B
04250625-36,20250626,20250626-36-36340,36B - York Mills Term,,0,bramp010,388856,1,1,36B
04250625-37,20250626,20250626-37-37611,37 - Orangeville,,0,bramp009,388859,1,1,37
04250625-33,20250626,20250626-33-33561,33B - Mount Pleasant GO,,1,bramp009,388853,1,1,33B
04250625-41,20250626,20250626-41-41294,41C - Centennial College,,0,bramp009,388873,1,1,41C
04250625-37,20250626,20250626-37-37610,37 - Brampton Term,,1,bramp008,388858,1,1,37
04250625-37,20250626,20250626-37-37371,37 - Orangeville,,0,bramp008,388859,1,1,37
04250625-19,20250626,20250626-19-19311,19 - Square One,,1,bramp008,388787,1,1,19
04250625-33,20250626,20250626-33-33202,33E - York Mills Term,,0,bramp008,388850,1,1,33E
04250625-38,20250626,20250626-38-38631,38 - Bolton,,0,bramp007,388862,1,1,38
04250625-41,20250626,20250626-41-41393,41A - Square One,,1,bramp007,388866,1,1,41A
04250625-41,20250626,20250626-41-41242,41A - Pickering GO,,0,bramp007,388872,1,1,41A
04250625-19,20250626,20250626-19-19471,19 - Square One,,1,bramp006,388787,1,1,19
04250625-19,20250626,20250626-19-19410,19 - Finch Terminal,,0,bramp006,388788,1,1,19
04250625-33,20250626,20250626-33-33262,33B - York Mills Term,,0,bramp006,388851,1,1,33B
04250625-37,20250626,20250626-37-37061,37A - Orangeville Mall,,0,bramp006,388860,1,1,37A
04250625-33,20250626,20250626-33-33481,33B - Mount Pleasant GO,,1,bramp005,388853,1,1,33B
04250625-36,20250626,20250626-36-36380,36B - York Mills Term,,0,bramp005,388856,1,1,36B
04250625-36,20250626,20250626-36-36231,36B - Bramalea Term,,1,bramp005,388857,1,1,36B
04250625-36,20250626,20250626-36-36240,36B - York Mills Term,,0,bramp005,388856,1,1,36B
04250625-36,20250626,20250626-36-36130,36B - York Mills Term,,0,bramp005,388856,1,1,36B
04250625-33,20250626,20250626-33-33490,33F - Mount Pleasant GO,,0,bramp004,388852,1,1,33F
04250625-29,20250626,20250626-29-29331,29 - Guelph Central GO,,1,bramp004,388819,1,1,29
04250625-33,20250626,20250626-33-33170,33E - York Mills Term,,0,bramp004,388850,1,1,33E
04250625-29,20250626,20250626-29-29400,29 - Kipling Bus Terminal,,0,bramp003,388818,1,1,29
04250625-29,20250626,20250626-29-29231,29 - Guelph Central GO,,1,bramp003,388819,1,1,29
04250625-33,20250626,20250626-33-33100,33A - York Mills Term,,0,bramp003,388844,1,1,33A
04250625-33,20250626,20250626-33-33320,33F - Mount Pleasant GO,,0,bramp002,388852,1,1,33F
04250625-37,20250626,20250626-37-37270,37 - Brampton Term,,1,bramp001,388858,1,1,37
04250625-37,20250626,20250626-37-37031,37A - Orangeville Mall,,0,bramp001,388860,1,1,37A
04250625-19,20250609,20250609-19-19500,19 - Finch Terminal,,0,strvl045,388788,1,1,19
04250625-33,20250609,20250609-33-33891,33E - Georgetown GO,,1,strvl044,388854,1,1,33E
04250625-94,20250609,20250609-94-94791,94 - Pickering GO,,0,strvl044,389499,1,1,94
04250625-19,20250609,20250609-19-19731,19 - Square One,,1,strvl044,388787,1,1,19
04250625-19,20250609,20250609-19-19670,19 - Finch Terminal,,0,strvl044,388788,1,1,19
04250625-19,20250609,20250609-19-19591,19 - Square One,,1,strvl044,388787,1,1,19
04250625-27,20250609,20250609-27-27480,27B - Finch Terminal,,0,strvl044,388815,1,1,27B
04250625-21,20250609,20250609-21-21833,21E - Lisgar GO,,1,strvl042,388800,1,1,21E
04250625-21,20250609,20250609-21-21740,21 - Union Station,,0,strvl042,388798,1,1,21
04250625-27,20250609,20250609-27-27581,27A - Milton GO,,1,strvl042,388814,1,1,27A
04250625-27,20250609,20250609-27-27510,27A - Finch Terminal,,0,strvl042,388816,1,1,27A
04250625-25,20250609,20250609-25-25600,25 - Square One,,0,strvl041,388805,1,1,25
04250625-25,20250609,20250609-25-25471,25 - U of Waterloo,,1,strvl041,388809,1,1,25
04250625-29,20250609,20250609-29-29700,29 - Kipling Bus Terminal,,0,strvl040,388818,1,1,29
04250625-29,20250609,20250609-29-29461,29 - Guelph Central GO,,1,strvl040,388819,1,1,29
04250625-19,20250609,20250609-19-19811,19 - Square One,,1,strvl039,388787,1,1,19
04250625-27,20250609,20250609-27-27400,27B - Finch Terminal,,0,strvl032,388815,1,1,27B
04250625-41,20250609,20250609-41-41493,41C - Square One,,1,strvl031,388868,1,1,41C
04250625-41,20250609,20250609-41-41402,41B - Centennial College,,0,strvl031,388870,1,1,41B
04250625-56,20250609,20250609-56-56582,56A - Square One,,1,strvl030,388892,1,1,56A
04250625-56,20250609,20250609-56-56391,56 - DC Oshawa GO,,0,strvl030,388896,1,1,56
04250625-29,20250609,20250609-29-29780,29 - Kipling Bus Terminal,,0,strvl028,388818,1,1,29
04250625-33,20250609,20250609-33-33571,33 - U of Guelph,,1,strvl028,388847,1,1,33
04250625-21,20250609,20250609-21-21374,21A - Union Station,,0,strvl028,388792,1,1,21A
04250625-56,20250609,20250609-56-56560,56 - Oakville GO,,1,strvl027,388893,1,1,56
04250625-56,20250609,20250609-56-56371,56 - DC Oshawa GO,,0,strvl027,388896,1,1,56
04250625-19,20250609,20250609-19-19271,19 - Square One,,1,strvl024,388787,1,1,19
04250625-27,20250609,20250609-27-27220,27A - Finch Terminal,,0,strvl024,388816,1,1,27A
04250625-19,20250609,20250609-19-19431,19 - Square One,,1,strvl022,388787,1,1,19
04250625-19,20250609,20250609-19-19370,19 - Finch Terminal,,0,strvl022,388788,1,1,19
04250625-21,20250609,20250609-21-21240,21C - Union Station,,0,strvl022,388789,1,1,21C
04250625-36,20250609,20250609-36-36160,36B - York Mills Term,,0,strvl022,388856,1,1,36B
04250625-16,20250609,20250609-16-16341,16 - Hamilton GO,,1,strvl021,388768,1,1,16
04250625-21,20250609,20250609-21-21270,21C - Union Station,,0,strvl021,388789,1,1,21C
04250625-19,20250609,20250609-19-19130,19 - Finch Terminal,,0,strvl021,388788,1,1,19
04250625-41,20250609,20250609-41-41343,41A - Square One,,1,strvl020,388866,1,1,41A
04250625-41,20250609,20250609-41-41222,41A - Pickering GO,,0,strvl020,388872,1,1,41A
04250625-33,20250609,20250609-33-33160,33B - York Mills Term,,0,strvl020,388851,1,1,33B
04250625-29,20250609,20250609-29-29630,29A - Square One,,0,strvl019,388817,1,1,29A
04250625-29,20250609,20250609-29-29421,29 - Guelph Central GO,,1,strvl019,388819,1,1,29
04250625-21,20250609,20250609-21-21292,21B - Union Station,,0,strvl019,388802,1,1,21B
04250625-22,20250609,20250609-22-22191,22 - Milton GO,,0,strvl019,388803,1,1,22
04250625-22,20250609,20250609-22-22130,22 - Oakville GO,,1,strvl019,388804,1,1,22
04250625-29,20250609,20250609-29-29440,29 - Kipling Bus Terminal,,0,strvl018,388818,1,1,29
04250625-33,20250609,20250609-33-33261,33 - U of Guelph,,1,strvl018,388847,1,1,33
04250625-33,20250609,20250609-33-33130,33A - York Mills Term,,0,strvl018,388844,1,1,33A
04250625-41,20250609,20250609-41-41323,41A - Square One,,1,strvl017,388866,1,1,41A
04250625-41,20250609,20250609-41-41202,41A - Pickering GO,,0,strvl017,388872,1,1,41A
04250625-27,20250609,20250609-27-27140,27A - Finch Terminal,,0,strvl017,388816,1,1,27A
04250625-25,20250609,20250609-25-25311,25 - U of Waterloo,,1,strvl016,388809,1,1,25
04250625-25,20250609,20250609-25-25210,25 - Square One,,0,strvl016,388805,1,1,25
04250625-25,20250609,20250609-25-25081,25 - U of Waterloo,,1,strvl016,388809,1,1,25
04250625-21,20250609,20250609-21-21242,21B - Union Station,,0,strvl014,388802,1,1,21B
04250625-27,20250609,20250609-27-27130,27A - Finch Terminal,,0,strvl014,388816,1,1,27A
04250625-21,20250609,20250609-21-21351,21 - Milton GO,,1,strvl012,388799,1,1,21
04250625-16,20250609,20250609-16-16320,16 - Union Station,,0,strvl012,388767,1,1,16
04250625-47,20250609,20250609-47-47123,47D - McMaster U,,1,strvl012,388878,1,1,47D
04250625-32,20250609,20250609-32-32100,32 - Finch Terminal,,0,strvl012,388842,1,1,32
04250625-30,20250609,20250609-30-30280,30 - Hwy. 407 Bus Term,,0,strvl010,388823,1,1,30
04250625-30,20250609,20250609-30-30193,30A - U of Waterloo,,1,strvl010,388822,1,1,30A
04250625-37,20250609,20250609-37-37200,37 - Brampton Term,,1,strvl010,388858,1,1,37
04250625-94,20250609,20250609-94-94150,94 - Square One,,1,strvl008,389500,1,1,94
04250625-94,20250609,20250609-94-94051,94 - Pickering GO,,0,strvl008,389499,1,1,94
04250625-56,20250609,20250609-56-56230,56 - Oakville GO,,1,strvl006,388893,1,1,56
04250625-94,20250609,20250609-94-94921,94 - Pickering GO,,0,steep033,389499,1,1,94
04250625-40,20250609,20250609-40-40831,40 - Hamilton GO,,1,steep033,388865,1,1,40
04250625-47,20250609,20250609-47-47740,47 - Hwy. 407 Bus Term,,0,steep033,388877,1,1,47
04250625-40,20250609,20250609-40-40591,40 - Hamilton GO,,1,steep033,388865,1,1,40
04250625-40,20250609,20250609-40-40920,40 - Richmond Hill Ctr,,0,steep032,388864,1,1,40
04250625-40,20250609,20250609-40-40861,40 - Hamilton GO,,1,steep032,388865,1,1,40
04250625-21,20250609,20250609-21-21700,21 - Union Station,,0,steep032,388798,1,1,21
04250625-27,20250609,20250609-27-27551,27A - Milton GO,,1,steep032,388814,1,1,27A
04250625-94,20250609,20250609-94-94890,94 - Square One,,1,steep031,389500,1,1,94
04250625-61,20250609,20250609-61-61811,61 - Bloomington GO,,0,steep031,388899,1,1,61
04250625-27,20250609,20250609-27-27700,27A - Finch Terminal,,0,steep031,388816,1,1,27A
04250625-27,20250609,20250609-27-27521,27A - Milton GO,,1,steep031,388814,1,1,27A
04250625-21,20250609,20250609-21-21781,21C - Square One,,1,steep030,388790,1,1,21C
04250625-71,20250609,20250609-71-71710,71C - Union Station,,1,steep030,388939,1,1,71C
04250625-92,20250609,20250609-92-92523,92A - Dundas/Hwy 412 P+R,,0,steep030,389498,1,1,92A
04250625-54,20250609,20250609-54-54781,54 - Mount Joy GO,,0,steep029,388890,1,1,54
04250625-61,20250609,20250609-61-61771,61 - Bloomington GO,,0,steep024,388899,1,1,61
04250625-33,20250609,20250609-33-33610,33A - York Mills Term,,0,steep024,388844,1,1,33A
04250625-33,20250609,20250609-33-33521,33B - Mount Pleasant GO,,1,steep024,388853,1,1,33B
04250625-48,20250609,20250609-48-48890,48 - Hwy. 407 Bus Term,,0,steep023,388883,1,1,48
04250625-48,20250609,20250609-48-48771,48 - U of Guelph,,1,steep023,388884,1,1,48
04250625-48,20250609,20250609-48-48720,48 - Hwy. 407 Bus Term,,0,steep023,388883,1,1,48
04250625-48,20250609,20250609-48-48471,48 - U of Guelph,,1,steep023,388884,1,1,48
04250625-54,20250609,20250609-54-54740,54 - Hwy. 407 Bus Term,,1,steep022,388891,1,1,54
04250625-54,20250609,20250609-54-54661,54 - Mount Joy GO,,0,steep022,388890,1,1,54
04250625-54,20250609,20250609-54-54600,54 - Hwy. 407 Bus Term,,1,steep022,388891,1,1,54
04250625-54,20250609,20250609-54-54551,54 - Mount Joy GO,,0,steep022,388890,1,1,54
04250625-54,20250609,20250609-54-54480,54 - Hwy. 407 Bus Term,,1,steep022,388891,1,1,54
04250625-96,20250609,20250609-96-96661,96B - DC Oshawa GO,,0,steep021,389501,1,1,96B
04250625-96,20250609,20250609-96-96560,96B - Finch Terminal,,1,steep021,389502,1,1,96B
04250625-96,20250609,20250609-96-96441,96B - DC Oshawa GO,,0,steep021,389501,1,1,96B
04250625-19,20250609,20250609-19-19621,19 - Square One,,1,steep020,388787,1,1,19
04250625-36,20250609,20250609-36-36061,36B - Bramalea Term,,1,steep014,388857,1,1,36B
04250625-29,20250609,20250609-29-29151,29 - Guelph Central GO,,1,steep013,388819,1,1,29
04250625-54,20250609,20250609-54-54400,54 - Hwy. 407 Bus Term,,1,steep012,388891,1,1,54
04250625-54,20250609,20250609-54-54321,54 - Mount Joy GO,,0,steep012,388890,1,1,54
04250625-48,20250609,20250609-48-48300,48 - Hwy. 407 Bus Term,,0,steep012,388883,1,1,48
04250625-29,20250609,20250609-29-29141,29A - U of Guelph,,1,steep012,388820,1,1,29A
04250625-19,20250609,20250609-19-19351,19 - Square One,,1,steep011,388787,1,1,19
04250625-19,20250609,20250609-19-19250,19 - Finch Terminal,,0,steep011,388788,1,1,19
04250625-19,20250609,20250609-19-19181,19 - Square One,,1,steep011,388787,1,1,19
04250625-32,20250609,20250609-32-32130,32 - Finch Terminal,,0,steep011,388842,1,1,32
04250625-32,20250609,20250609-32-32230,32 - Finch Terminal,,0,steep009,388842,1,1,32
04250625-32,20250609,20250609-32-32120,32 - Finch Terminal,,0,steep009,388842,1,1,32
04250625-94,20250609,20250609-94-94370,94 - Square One,,1,steep008,389500,1,1,94
04250625-41,20250609,20250609-41-41230,41 - Pickering GO,,0,steep008,388869,1,1,41
04250625-47,20250609,20250609-47-47041,47 - Hamilton GO,,1,steep008,388881,1,1,47
04250625-32,20250609,20250609-32-32301,32 - Trinity Common,,1,steep007,388840,1,1,32
04250625-56,20250609,20250609-56-56841,56 - DC Oshawa GO,,0,oshaw026,388896,1,1,56
04250625-56,20250609,20250609-56-56680,56 - Oakville GO,,1,oshaw026,388893,1,1,56
04250625-90,20250609,20250609-90-90990,90B - DC Oshawa GO,,0,oshaw025,389493,1,1,90B
04250625-56,20250609,20250609-56-56830,56 - Oakville GO,,1,oshaw025,388893,1,1,56
04250625-88,20250609,20250609-88-88721,88 - DC Oshawa GO,,1,oshaw025,389491,1,1,88
04250625-88,20250609,20250609-88-88720,88B - Trent U,,0,oshaw025,389488,1,1,88B
04250625-94,20250609,20250609-94-94711,94 - Pickering GO,,0,oshaw024,389499,1,1,94
04250625-41,20250609,20250609-41-41523,41C - Square One,,1,oshaw024,388868,1,1,41C
04250625-96,20250609,20250609-96-96881,96B - DC Oshawa GO,,0,oshaw023,389501,1,1,96B
04250625-96,20250609,20250609-96-96830,96B - Finch Terminal,,1,oshaw023,389502,1,1,96B
04250625-92,20250609,20250609-92-92681,92 - DC Oshawa GO,,0,oshaw023,389495,1,1,92
04250625-92,20250609,20250609-92-92560,92 - Yorkdale Term,,1,oshaw023,389496,1,1,92
04250625-88,20250609,20250609-88-88870,88 - Trent U,,0,oshaw022,389487,1,1,88
04250625-92,20250609,20250609-92-92731,92 - DC Oshawa GO,,0,oshaw022,389495,1,1,92
04250625-94,20250609,20250609-94-94560,94 - Square One,,1,oshaw022,389500,1,1,94
04250625-56,20250609,20250609-56-56771,56 - DC Oshawa GO,,0,oshaw021,388896,1,1,56
04250625-56,20250609,20250609-56-56530,56 - Oakville GO,,1,oshaw021,388893,1,1,56
04250625-88,20250609,20250609-88-88830,88 - Trent U,,0,oshaw020,389487,1,1,88
04250625-92,20250609,20250609-92-92631,92 - DC Oshawa GO,,0,oshaw020,389495,1,1,92
04250625-92,20250609,20250609-92-92500,92 - Yorkdale Term,,1,oshaw020,389496,1,1,92
04250625-94,20250609,20250609-94-94831,94 - Pickering GO,,0,oshaw019,389499,1,1,94
04250625-94,20250609,20250609-94-94750,94 - Square One,,1,oshaw019,389500,1,1,94
04250625-94,20250609,20250609-94-94621,94 - Pickering GO,,0,oshaw019,389499,1,1,94
04250625-41,20250609,20250609-41-41463,41A - Square One,,1,oshaw019,388866,1,1,41A
04250625-96,20250609,20250609-96-96781,96B - DC Oshawa GO,,0,oshaw018,389501,1,1,96B
04250625-96,20250609,20250609-96-96720,96B - Finch Terminal,,1,oshaw018,389502,1,1,96B
04250625-92,20250609,20250609-92-92571,92 - DC Oshawa GO,,0,oshaw018,389495,1,1,92
04250625-92,20250609,20250609-92-92450,92 - Yorkdale Term,,1,oshaw018,389496,1,1,92
04250625-56,20250609,20250609-56-56601,56 - DC Oshawa GO,,0,oshaw017,388896,1,1,56
04250625-56,20250609,20250609-56-56420,56 - Oakville GO,,1,oshaw017,388893,1,1,56
04250625-41,20250609,20250609-41-41650,41 - Pickering GO,,0,oshaw016,388869,1,1,41
04250625-41,20250609,20250609-41-41411,41 - Hamilton GO,,1,oshaw016,388871,1,1,41
04250625-92,20250609,20250609-92-92311,92 - DC Oshawa GO,,0,oshaw003,389495,1,1,92
04250625-92,20250609,20250609-92-92220,92 - Yorkdale Term,,1,oshaw003,389496,1,1,92
04250625-88,20250609,20250609-88-88111,88 - DC Oshawa GO,,1,oshaw003,389491,1,1,88
04250625-96,20250609,20250609-96-96281,96B - DC Oshawa GO,,0,oshaw002,389501,1,1,96B
04250625-96,20250609,20250609-96-96160,96B - Finch Terminal,,1,oshaw002,389502,1,1,96B
04250625-96,20250609,20250609-96-96071,96B - DC Oshawa GO,,0,oshaw002,389501,1,1,96B
04250625-96,20250609,20250609-96-96030,96B - Finch Terminal,,1,oshaw002,389502,1,1,96B
04250625-92,20250609,20250609-92-92271,92 - DC Oshawa GO,,0,oshaw001,389495,1,1,92
04250625-92,20250609,20250609-92-92150,92 - Yorkdale Term,,1,oshaw001,389496,1,1,92
04250625-88,20250609,20250609-88-88021,88B - DC Oshawa GO,,1,oshaw001,389492,1,1,88B
04250625-41,20250609,20250609-41-41860,41 - Pickering GO,,0,MDDS9141,388869,1,1,41
04250625-56,20250609,20250609-56-56590,56 - Oakville GO,,1,MDDS9141,388893,1,1,56
04250625-92,20250609,20250609-92-92901,92 - DC Oshawa GO,,0,MDDS9140,389495,1,1,92
04250625-92,20250609,20250609-92-92830,92 - Yorkdale Term,,1,MDDS9140,389496,1,1,92
04250625-88,20250609,20250609-88-88681,88 - DC Oshawa GO,,1,MDDS9140,389491,1,1,88
04250625-88,20250609,20250609-88-88680,88 - Trent U,,0,MDDS9140,389487,1,1,88
04250625-92,20250609,20250609-92-92670,92 - Yorkdale Term,,1,MDDS9133,389496,1,1,92
04250625-96,20250609,20250609-96-96571,96B - DC Oshawa GO,,0,MDDS9133,389501,1,1,96B
04250625-96,20250609,20250609-96-96450,96B - Finch Terminal,,1,MDDS9133,389502,1,1,96B
04250625-56,20250609,20250609-56-56691,56 - DC Oshawa GO,,0,MDDS9132,388896,1,1,56
04250625-56,20250609,20250609-56-56450,56 - Oakville GO,,1,MDDS9132,388893,1,1,56
04250625-41,20250609,20250609-41-41720,41 - Pickering GO,,0,MDDS9131,388869,1,1,41
04250625-41,20250609,20250609-41-41451,41 - Hamilton GO,,1,MDDS9131,388871,1,1,41
04250625-56,20250609,20250609-56-56671,56 - DC Oshawa GO,,0,MDDS9130,388896,1,1,56
04250625-56,20250609,20250609-56-56430,56 - Oakville GO,,1,MDDS9130,388893,1,1,56
04250625-92,20250609,20250609-92-92771,92 - DC Oshawa GO,,0,MDDS9129,389495,1,1,92
04250625-41,20250609,20250609-41-41663,41A - Square One,,1,MDDS9129,388866,1,1,41A
04250625-94,20250609,20250609-94-94501,94 - Pickering GO,,0,MDDS9129,389499,1,1,94
04250625-94,20250609,20250609-94-94410,94 - Square One,,1,MDDS9129,389500,1,1,94
04250625-41,20250609,20250609-41-41620,41 - Pickering GO,,0,MDDS9128,388869,1,1,41
04250625-41,20250609,20250609-41-41391,41 - Hamilton GO,,1,MDDS9128,388871,1,1,41
04250625-56,20250609,20250609-56-56641,56 - DC Oshawa GO,,0,MDDS9127,388896,1,1,56
04250625-56,20250609,20250609-56-56291,56 - DC Oshawa GO,,0,MDDS9117,388896,1,1,56
04250625-56,20250609,20250609-56-56100,56 - Oakville GO,,1,MDDS9117,388893,1,1,56
04250625-41,20250609,20250609-41-41330,41 - Pickering GO,,0,MDDS9116,388869,1,1,41
04250625-41,20250609,20250609-41-41111,41 - Hamilton GO,,1,MDDS9116,388871,1,1,41
04250625-56,20250609,20250609-56-56271,56 - DC Oshawa GO,,0,MDDS9115,388896,1,1,56
04250625-56,20250609,20250609-56-56060,56 - Oakville GO,,1,MDDS9115,388893,1,1,56
04250625-41,20250609,20250609-41-41310,41 - Pickering GO,,0,MDDS9114,388869,1,1,41
04250625-41,20250609,20250609-41-41091,41 - Hamilton GO,,1,MDDS9114,388871,1,1,41
04250625-88,20250609,20250609-88-88421,88 - DC Oshawa GO,,1,MDDS9113,389491,1,1,88
